Latitude,Longitude,City,State
35.1236,-90.0697,Memphis,Tennessee
39.8379,-86.118,Indianapolis,Indiana
43.0938,-70.7949,Portsmouth,New Hampshire
33.8415,-87.249,Jasper,Alabama
27.9061,-82.5268,Tampa,Florida
26.1745,-81.7175,Naples,Florida
36.8609,-83.3336,Baxter,Kentucky
46.1228,-123.929,Warrenton,Oregon
30.2232,-92.013,Lafayette,Louisiana
34.873,-117.102,Barstow,California
33.5327,-81.7224,Aiken,South Carolina
42.3701,-71.0426,Boston,Massachusetts
42.7187,-122.542,Prospect,Oregon
39.8435,-86.0676,Indianapolis,Indiana
33.8177,-84.5866,Mableton,Georgia
34.1654,-118.558,Los Angeles,California
36.1364,-80.2378,Winston-Salem,North Carolina
34.7033,-92.3368,Little Rock,Arkansas
44.0889,-87.669,Manitowoc,Wisconsin
37.5543,-77.334,Highland Springs,Virginia
37.5269,-81.6418,Davy,West Virginia
35.0477,-85.239,Chattanooga,Tennessee
32.2837,-90.0887,Pearl,Mississippi
38.9035,-76.9713,Washington,District of Columbia
37.0751,-76.4982,Newport News,Virginia
36.2404,-115.208,Las Vegas,Nevada
29.9857,-95.3505,Houston,Texas
38.9793,-122.839,Kelseyville,California
38.9467,-92.3728,Columbia,Missouri
33.1958,-87.5744,Tuscaloosa,Alabama
35.3843,-119.04,Bakersfield,California
42.5104,-96.4325,Sioux City,Iowa
33.5776,-102.369,Levelland,Texas
44.3551,-89.8167,Wisconsin Rapids,Wisconsin
40.234,-74.7587,Trenton,New Jersey
41.6782,-83.5616,Toledo,Ohio
37.3092,-77.4177,Colonial Heights,Virginia
40.385,-79.7603,Trafford,Pennsylvania
28.8909,-81.3339,DeBary,Florida
30.3403,-81.7227,Jacksonville,Florida
39.0755,-108.457,Clifton,Colorado
40.0719,-82.4131,Newark,Ohio
34.9606,-120.421,Santa Maria,California
28.2077,-82.728,Holiday,Florida
33.9074,-118.077,Norwalk,California
43.1778,-77.6077,Rochester,New York
41.4478,-82.7068,Sandusky,Ohio
40.2223,-74.7623,Trenton,New Jersey
41.7577,-72.6796,Hartford,Connecticut
27.5311,-99.4457,Laredo,Texas
34.2361,-118.356,Los Angeles,California
41.3748,-74.6933,Port Jervis,New York
32.4751,-93.7417,Shreveport,Louisiana
31.8543,-102.391,Odessa,Texas
42.9453,-78.8176,Buffalo,New York
42.0142,-87.6683,Chicago,Illinois
37.0531,-95.6111,Coffeyville,Kansas
39.31,-76.5628,Baltimore,Maryland
41.8165,-87.6262,Chicago,Illinois
36.1189,-95.8627,Tulsa,Oklahoma
25.8834,-80.2171,Miami,Florida
39.8216,-100.53,Oberlin,Kansas
40.2759,-76.8649,Harrisburg,Pennsylvania
36.102,-80.2287,Winston-Salem,North Carolina
34.1339,-117.33,San Bernardino,California
35.5957,-117.718,Ridgecrest,California
32.8658,-83.5732,Macon,Georgia
37.6612,-122.089,Hayward,California
41.9576,-87.7057,Chicago,Illinois
47.2663,-122.478,Tacoma,Washington
39.9949,-75.1523,Philadelphia,Pennsylvania
29.6479,-82.4163,Gainesville,Florida
38.056,-84.4961,Lexington,Kentucky
42.1774,-73.5202,Hillsdale,New York
41.8779,-87.6484,Chicago,Illinois
40.2693,-76.8392,Harrisburg,Pennsylvania
33.5953,-86.7001,Birmingham,Alabama
27.453,-80.3447,Fort Pierce,Florida
47.676,-117.284,Spokane Valley,Washington
43.0034,-71.4625,Manchester,New Hampshire
30.2524,-81.5379,Jacksonville,Florida
32.4571,-84.9804,Columbus,Georgia
40.7013,-73.9834,Brooklyn,New York
39.9488,-82.9522,Columbus,Ohio
41.8368,-71.4131,Providence,Rhode Island
33.5457,-112.16,Glendale,Arizona
41.9122,-87.6631,Chicago,Illinois
42.405,-83.2112,Detroit,Michigan
28.2587,-81.2837,St. Cloud,Florida
42.48,-83.0267,Center Line,Michigan
41.7687,-87.591,Chicago,Illinois
29.8745,-90.1223,Marrero,Louisiana
39.9558,-82.97,Columbus,Ohio
29.9207,-93.9091,Port Arthur,Texas
41.3315,-81.4602,Twinsburg,Ohio
40.1369,-88.2746,Champaign,Illinois
39.4764,-87.4056,Terre Haute,Indiana
35.1329,-84.8765,Cleveland,Tennessee
38.0563,-97.9222,Hutchinson,Kansas
42.4381,-73.2593,Pittsfield,Massachusetts
41.722,-88.2785,Aurora,Illinois
41.2308,-75.9036,Wilkes-Barre Township,Pennsylvania
40.6198,-111.865,Midvale,Utah
35.0671,-106.767,Albuquerque,New Mexico
26.825,-80.0729,North Palm Beach,Florida
38.5185,-121.514,Sacramento,California
35.7861,-90.6806,Jonesboro,Arkansas
41.7218,-87.6436,Chicago,Illinois
39.9595,-82.9055,Columbus,Ohio
28.8811,-81.2294,Deltona,Florida
36.1873,-80.2804,Winston-Salem,North Carolina
41.8832,-87.7065,Chicago,Illinois
41.7706,-87.6406,Chicago,Illinois
43.043,-76.1669,Syracuse,New York
35.3539,-119.003,Bakersfield,California
30.5193,-87.2202,Pensacola,Florida
40.1626,-80.247,Washington,Pennsylvania
41.8644,-80.8095,Ashtabula,Ohio
38.9274,-77.5651,Aldie,Virginia
27.7485,-82.6442,St. Petersburg,Florida
33.9503,-83.5053,Bogart,Georgia
38.7655,-77.5916,Bristow,Virginia
32.2398,-110.901,Tucson,Arizona
38.8016,-104.807,Colorado Springs,Colorado
34.6788,-92.3533,Little Rock,Arkansas
40.8772,-73.8592,The Bronx,New York
35.0706,-106.716,Albuquerque,New Mexico
33.8349,-83.4231,Bishop,Georgia
43.2685,-70.9975,Rochester,New Hampshire
39.8779,-104.984,Denver,Colorado
29.9869,-90.063,New Orleans,Louisiana
30.7216,-88.2659,Semmes,Alabama
39.0532,-94.6142,Kansas City,Kansas
25.5947,-80.392,Miami,Florida
39.3346,-76.5572,Baltimore,Maryland
46.7945,-68.4792,Portage Lake,Maine
40.1581,-122.239,Red Bluff,California
32.6527,-97.0646,Arlington,Texas
37.0113,-76.4506,Newport News,Virginia
46.3672,-122.585,Kid Valley,Washington
32.9747,-80.5929,Walterboro,South Carolina
42.525,-89.023,Beloit,Wisconsin
40.643,-112.014,Kearns,Utah
34.9268,-81.0256,Rock Hill,South Carolina
39.0296,-77.05,Silver Spring,Maryland
39.7871,-84.2449,Dayton,Ohio
29.4803,-98.5345,San Antonio,Texas
30.2853,-90.9214,Gonzales,Louisiana
40.4102,-79.9951,Pittsburgh,Pennsylvania
33.5793,-101.844,Lubbock,Texas
39.8155,-89.6667,Springfield,Illinois
38.8376,-76.9985,Washington,District of Columbia
37.0276,-76.3168,Hampton,Virginia
40.7113,-111.945,West Valley City,Utah
31.3074,-85.714,Daleville,Alabama
34.0515,-81.1125,Columbia,South Carolina
40.8178,-81.3537,Canton,Ohio
40.9171,-74.1864,Paterson,New Jersey
38.9427,-104.797,Colorado Springs,Colorado
44.9603,-93.0583,Saint Paul,Minnesota
37.7819,-122.415,San Francisco,California
40.2305,-74.7825,Trenton,New Jersey
37.0638,-76.3862,Hampton,Virginia
39.7521,-86.1213,Indianapolis,Indiana
35.7518,-78.6082,Raleigh,North Carolina
42.0836,-72.549,Springfield,Massachusetts
43.1851,-77.5982,Rochester,New York
25.7645,-80.2608,Coral Gables,Florida
39.8472,-88.9538,Decatur,Illinois
29.6076,-95.4418,Houston,Texas
41.732,-74.6156,Fallsburg,New York
41.7882,-87.6879,Chicago,Illinois
45.1872,-69.2429,Dover-Foxcroft,Maine
40.1439,-92.0096,Knox City,Missouri
37.1066,-76.4921,Newport News,Virginia
45.1024,-92.533,New Richmond,Wisconsin
40.9486,-75.975,Hazleton,Pennsylvania
44.5477,-123.384,Philomath,Oregon
33.1839,-88.4479,Macon,Mississippi
29.961,-90.0804,New Orleans,Louisiana
38.0849,-122.225,Vallejo,California
28.4416,-81.6413,Oakland,Florida
39.6931,-75.5822,New Castle,Delaware
33.8613,-118.079,Artesia,California
38.5661,-90.2475,St. Louis,Missouri
35.0726,-106.643,Albuquerque,New Mexico
33.5428,-101.85,Lubbock,Texas
40.7822,-74.2735,West Orange,New Jersey
26.6433,-81.8692,Fort Myers,Florida
40.8181,-96.7109,Lincoln,Nebraska
30.4033,-88.5061,Moss Point,Mississippi
34.1657,-92.0066,Pine Bluff,Arkansas
41.7614,-87.6495,Chicago,Illinois
33.7462,-84.2754,Decatur,Georgia
32.6782,-83.7838,Byron,Georgia
30.4662,-91.1344,Baton Rouge,Louisiana
46.8333,-100.902,Mandan,North Dakota
41.2205,-73.0854,Milford,Connecticut
38.1305,-87.9408,New Harmony,Indiana
42.3245,-71.0871,Boston,Massachusetts
34.7197,-80.7651,Lancaster,South Carolina
40.3464,-79.8536,McKeesport,Pennsylvania
38.5736,-90.2809,St. Louis,Missouri
27.4262,-80.3735,Fort Pierce,Florida
33.6113,-112.119,Phoenix,Arizona
39.9666,-75.2147,Philadelphia,Pennsylvania
30.7186,-88.0941,Mobile,Alabama
27.534,-82.5636,Palmetto,Florida
41.0833,-80.723,Austintown,Ohio
36.7363,-78.9386,South Boston,Virginia
40.1402,-75.983,East Earl,Pennsylvania
42.6425,-83.2787,Pontiac,Michigan
41.7444,-87.5685,Chicago,Illinois
38.0596,-97.9335,Hutchinson,Kansas
38.5417,-121.453,Sacramento,California
26.9126,-82.0259,Punta Gorda,Florida
38.6877,-77.309,Woodbridge,Virginia
33.6102,-86.6825,Birmingham,Alabama
42.3526,-87.8348,Waukegan,Illinois
44.9505,-123.094,Salem,Oregon
41.7377,-88.3145,Aurora,Illinois
42.9774,-71.4554,Manchester,New Hampshire
38.596,-121.401,Arden-Arcade,California
41.8067,-87.6628,Chicago,Illinois
40.6105,-75.4756,Allentown,Pennsylvania
32.4063,-87.0305,Selma,Alabama
39.2973,-76.6393,Baltimore,Maryland
42.2509,-71.1166,Boston,Massachusetts
39.7446,-75.5672,Wilmington,Delaware
40.6099,-75.466,Allentown,Pennsylvania
46.0009,-112.538,Butte,Montana
47.5371,-122.283,Seattle,Washington
36.7468,-119.761,Fresno,California
39.659,-77.7104,Hagerstown,Maryland
35.3485,-118.985,Bakersfield,California
41.689,-83.7167,Sylvania,Ohio
25.8297,-80.2876,Hialeah,Florida
25.9423,-97.5328,Brownsville,Texas
38.215,-85.7639,Louisville,Kentucky
41.787,-87.6474,Chicago,Illinois
41.728,-88.262,Aurora,Illinois
30.8539,-83.2661,Valdosta,Georgia
37.0991,-76.3933,Hampton,Virginia
38.6005,-121.481,Sacramento,California
35.2398,-80.7434,Charlotte,North Carolina
34.9411,-81.039,Rock Hill,South Carolina
40.6198,-74.0846,Staten Island,New York
33.9426,-83.3572,Athens,Georgia
42.021,-88.3119,Elgin,Illinois
46.8149,-95.8441,Detroit Lakes,Minnesota
40.8029,-81.3621,Canton,Ohio
30.2849,-89.7502,Slidell,Louisiana
46.1986,-119.138,Kennewick,Washington
32.1691,-81.3931,Bloomingdale,Georgia
36.2016,-86.7362,Nashville,Tennessee
38.1332,-92.7085,Osage Beach,Missouri
25.9856,-80.2026,West Park,Florida
33.7883,-82.3353,Lincolnton,Georgia
41.4497,-81.5902,Cleveland,Ohio
39.923,-75.1887,Philadelphia,Pennsylvania
29.6365,-95.3431,Houston,Texas
41.6925,-111.925,Wellsville,Utah
40.7295,-89.5868,Peoria,Illinois
43.3368,-124.233,Coos Bay,Oregon
33.9158,-83.3423,Athens,Georgia
40.7487,-73.9384,Queens,New York
33.5363,-101.936,Lubbock,Texas
41.6281,-87.6433,Harvey,Illinois
41.0591,-85.1242,Fort Wayne,Indiana
40.4087,-79.9865,Pittsburgh,Pennsylvania
41.2057,-73.1553,Stratford,Connecticut
41.5563,-72.6663,Middletown,Connecticut
35.5733,-90.7002,Harrisburg,Arkansas
30.3693,-97.6993,Austin,Texas
37.2909,-79.9896,Roanoke,Virginia
41.6538,-83.6173,Toledo,Ohio
34.0318,-117.552,Eastvale,California
36.1846,-115.231,Las Vegas,Nevada
47.5352,-122.278,Seattle,Washington
33.4958,-112.093,Phoenix,Arizona
33.8955,-118.253,Compton,California
33.7979,-117.209,Perris,California
35.6041,-77.3835,Greenville,North Carolina
42.2843,-71.0915,Boston,Massachusetts
35.354,-94.3511,Fort Smith,Arkansas
36.6787,-121.612,Salinas,California
40.163,-105.018,Longmont,Colorado
30.5439,-91.1766,Baton Rouge,Louisiana
39.8299,-86.1102,Indianapolis,Indiana
46.2548,-119.898,Grandview,Washington
41.0298,-100.457,Maxwell,Nebraska
29.9302,-95.3063,Houston,Texas
39.1923,-84.4145,Cincinnati,Ohio
36.0538,-86.6584,Nashville,Tennessee
38.8909,-76.9504,Washington,District of Columbia
35.0682,-106.497,Albuquerque,New Mexico
32.6183,-83.6659,Warner Robins,Georgia
40.7619,-74.1896,Newark,New Jersey
40.6909,-74.1011,Jersey City,New Jersey
43.5717,-83.8938,Bay City,Michigan
38.3969,-81.8583,Saint Albans,West Virginia
39.9189,-75.2551,Darby,Pennsylvania
39.9698,-76.7175,York,Pennsylvania
44.8468,-92.6308,River Falls,Wisconsin
30.5074,-85.6597,Chipley,Florida
38.8877,-104.74,Colorado Springs,Colorado
39.1007,-76.715,Odenton,Maryland
38.6837,-90.329,St. Louis,Missouri
37.7425,-122.169,Oakland,California
37.3334,-83.1009,Hazard,Kentucky
39.7423,-75.5398,Wilmington,Delaware
35.0209,-90.0812,Memphis,Tennessee
38.9755,-77.0179,Washington,District of Columbia
47.1744,-122.416,Tacoma,Washington
41.8743,-87.7279,Chicago,Illinois
40.6671,-75.3184,Bethlehem,Pennsylvania
33.5491,-101.864,Lubbock,Texas
36.8725,-89.6107,Sikeston,Missouri
38.6423,-90.019,Caseyville,Illinois
39.7501,-84.175,Dayton,Ohio
42.6555,-71.3398,Lowell,Massachusetts
42.3815,-123.467,Grants Pass,Oregon
36.5059,-86.8687,Springfield,Tennessee
42.3511,-83.1944,Detroit,Michigan
40.4859,-79.9293,Pittsburgh,Pennsylvania
38.1239,-78.9876,Fishersville,Virginia
40.8109,-73.9505,New York,New York
38.2992,-85.828,New Albany,Indiana
40.102,-123.795,Garberville,California
42.9373,-78.8067,Buffalo,New York
28.3043,-81.416,Kissimmee,Florida
41.6654,-83.5863,Toledo,Ohio
41.5723,-87.4389,Hammond,Indiana
40.702,-73.9156,Brooklyn,New York
27.9786,-82.7902,Clearwater,Florida
39.9276,-75.1758,Philadelphia,Pennsylvania
43.6655,-72.3462,Hartford,Vermont
39.2619,-76.6666,Halethorpe,Maryland
30.3992,-82.2268,Glen Saint Mary,Florida
41.8479,-87.7112,Chicago,Illinois
47.5301,-122.373,Seattle,Washington
26.3964,-80.0978,Boca Raton,Florida
42.382,-83.172,Detroit,Michigan
34.9851,-81.8429,Spartanburg,South Carolina
42.1052,-72.5961,Springfield,Massachusetts
30.8148,-88.0881,Saraland,Alabama
29.9803,-90.2228,Metairie,Louisiana
40.3433,-105.515,Estes Park,Colorado
39.9131,-77.5696,Fayetteville,Pennsylvania
35.0812,-106.498,Albuquerque,New Mexico
32.8348,-109.723,Safford,Arizona
42.915,-78.854,Buffalo,New York
36.1385,-115.198,Las Vegas,Nevada
40.0532,-75.0697,Philadelphia,Pennsylvania
43.2767,-123.053,Glide,Oregon
42.298,-71.4229,Framingham,Massachusetts
41.9689,-91.685,Cedar Rapids,Iowa
35.5845,-77.3691,Greenville,North Carolina
30.3287,-91.1322,Baton Rouge,Louisiana
45.6186,-97.7919,Langford,South Dakota
38.886,-76.9305,Washington,District of Columbia
25.7804,-80.1307,Miami Beach,Florida
43.0328,-83.6937,Flint,Michigan
41.163,-73.2147,Bridgeport,Connecticut
42.4312,-83.2462,Detroit,Michigan
41.6109,-87.5112,Hammond,Indiana
44.9723,-89.6393,Wausau,Wisconsin
26.7658,-80.2553,West Palm Beach,Florida
41.6653,-70.2968,Barnstable,Massachusetts
33.4978,-88.3725,Columbus,Mississippi
34.7365,-82.2504,Simpsonville,South Carolina
43.6581,-70.2608,Portland,Maine
45.5875,-122.665,Portland,Oregon
29.8632,-95.4491,Houston,Texas
36.7331,-119.727,Fresno,California
26.7433,-80.0566,West Palm Beach,Florida
33.6791,-116.16,Coachella,California
34.0031,-84.2682,Alpharetta,Georgia
37.3934,-122.078,Mountain View,California
41.3607,-72.1067,New London,Connecticut
31.3048,-92.4673,Alexandria,Louisiana
43.6772,-116.674,Caldwell,Idaho
42.9837,-71.4761,Manchester,New Hampshire
31.0993,-97.3448,Temple,Texas
37.5199,-121.956,Fremont,California
36.8886,-76.2978,Norfolk,Virginia
36.7945,-76.2594,Chesapeake,Virginia
63.2254,-149.281,Cantwell,Alaska
40.6311,-112.304,Stansbury Park,Utah
38.6324,-90.1996,St. Louis,Missouri
35.0421,-85.3162,Chattanooga,Tennessee
40.8622,-80.7549,Leetonia,Ohio
33.4808,-82.1304,Augusta,Georgia
36.3776,-97.8909,Enid,Oklahoma
40.6496,-73.9584,Brooklyn,New York
33.5416,-86.7678,Birmingham,Alabama
41.7839,-87.6144,Chicago,Illinois
34.9507,-81.0612,Rock Hill,South Carolina
33.7075,-84.3592,Atlanta,Georgia
35.2946,-119.028,Bakersfield,California
31.7234,-88.2001,Silas,Alabama
41.5023,-71.7189,Hopkinton,Rhode Island
47.1581,-122.434,Parkland,Washington
40.8912,-74.011,Teaneck,New Jersey
41.7643,-87.5808,Chicago,Illinois
40.1437,-84.227,Piqua,Ohio
26.6039,-81.8618,Fort Myers,Florida
32.1846,-110.998,Tucson,Arizona
30.7476,-86.5597,Crestview,Florida
37.7766,-122.174,Oakland,California
41.5595,-88.0676,Lockport,Illinois
38.9526,-76.4963,Annapolis,Maryland
41.3118,-72.8996,New Haven,Connecticut
41.7734,-87.7103,Chicago,Illinois
30.2392,-93.2027,Lake Charles,Louisiana
38.4566,-122.696,Santa Rosa,California
41.467,-81.6912,Cleveland,Ohio
41.6867,-87.6666,Chicago,Illinois
39.9124,-104.989,Northglenn,Colorado
29.3546,-98.5038,San Antonio,Texas
31.3361,-94.7373,Lufkin,Texas
27.1562,-80.301,Palm City,Florida
29.9756,-90.2346,Metairie,Louisiana
41.587,-87.7138,Markham,Illinois
42.0891,-79.2477,Jamestown,New York
34.7382,-118.299,Lancaster,California
41.7031,-87.6283,Chicago,Illinois
39.9399,-83.0964,Columbus,Ohio
29.9541,-90.0682,New Orleans,Louisiana
39.6649,-86.127,Southport,Indiana
40.3438,-76.4198,Lebanon,Pennsylvania
47.1487,-119.284,Moses Lake,Washington
39.9173,-86.144,Indianapolis,Indiana
41.8765,-87.7233,Chicago,Illinois
33.5748,-86.7632,Birmingham,Alabama
41.9444,-87.7571,Chicago,Illinois
37.4106,-79.1522,Lynchburg,Virginia
41.641,-83.5232,Toledo,Ohio
39.625,-78.8348,La Vale,Maryland
35.0515,-90.002,Memphis,Tennessee
41.6506,-70.2409,Yarmouth,Massachusetts
40.4911,-86.1338,Kokomo,Indiana
41.7443,-72.6766,Hartford,Connecticut
57.0977,-135.396,Sitka,Alaska
39.2289,-84.4627,Cincinnati,Ohio
32.9621,-80.0581,North Charleston,South Carolina
38.0164,-121.817,Antioch,California
37.9325,-122.35,Richmond,California
35.3868,-118.978,Bakersfield,California
33.7845,-84.3862,Atlanta,Georgia
27.7422,-97.4179,Corpus Christi,Texas
40.1197,-74.3137,Jackson Township,New Jersey
39.3124,-74.6174,Somers Point,New Jersey
42.9145,-78.827,Buffalo,New York
38.6784,-90.2749,St. Louis,Missouri
36.7296,-119.801,Fresno,California
41.9005,-87.7586,Chicago,Illinois
29.3185,-98.4767,San Antonio,Texas
27.2783,-81.3523,Lake Placid,Florida
36.7107,-119.773,Fresno,California
41.6044,-87.6692,Markham,Illinois
39.7454,-75.5726,Wilmington,Delaware
48.0648,-114.073,Bigfork,Montana
46.4913,-84.3761,Sault Ste. Marie,Michigan
42.9489,-85.6773,Grand Rapids,Michigan
41.7629,-87.6665,Chicago,Illinois
45.4292,-122.341,Boring,Oregon
28.9003,-81.2461,Deltona,Florida
41.8539,-87.7346,Chicago,Illinois
40.5739,-83.1432,Marion,Ohio
35.5414,-98.6941,Weatherford,Oklahoma
28.9326,-81.9334,Lady Lake,Florida
32.2594,-86.8977,Selma,Alabama
61.1656,-149.868,Anchorage,Alaska
29.6377,-95.3494,Houston,Texas
41.6598,-73.7462,Lagrangeville,New York
35.3857,-118.978,Bakersfield,California
38.7412,-90.4411,Maryland Heights,Missouri
36.0812,-86.715,Nashville,Tennessee
42.4746,-92.3407,Waterloo,Iowa
34.786,-82.375,Greenville,South Carolina
38.2996,-104.637,Pueblo,Colorado
39.8918,-86.1961,Indianapolis,Indiana
40.5124,-88.9554,Normal,Illinois
37.6029,-122.07,Union City,California
32.7435,-97.1015,Arlington,Texas
33.4521,-112.202,Phoenix,Arizona
40.7338,-111.917,Salt Lake City,Utah
30.5897,-88.214,Mobile,Alabama
36.9871,-121.994,Santa Cruz,California
42.2115,-89.0247,Rockford,Illinois
33.7916,-118.256,Los Angeles,California
30.2862,-81.5145,Jacksonville,Florida
38.375,-76.4276,Lusby,Maryland
40.2228,-74.7473,Trenton,New Jersey
27.8317,-97.3812,Corpus Christi,Texas
29.5077,-95.4599,Arcola,Texas
39.6628,-78.7567,Cumberland,Maryland
30.4104,-89.3329,Pass Christian,Mississippi
41.0113,-80.3448,New Castle,Pennsylvania
38.8419,-77.2617,Fairfax,Virginia
40.2229,-74.7445,Trenton,New Jersey
20.9868,-156.668,Lahaina,Hawaii
38.6681,-90.236,St. Louis,Missouri
40.6,-75.4866,Allentown,Pennsylvania
39.3582,-76.6792,Baltimore,Maryland
38.6007,-90.2072,St. Louis,Missouri
34.4704,-117.206,Apple Valley,California
36.183,-94.1844,Springdale,Arkansas
36.8286,-81.5187,Marion,Virginia
38.4553,-90.5335,High Ridge,Missouri
45.1827,-93.3225,Coon Rapids,Minnesota
39.7636,-84.2471,Dayton,Ohio
41.8663,-87.7236,Chicago,Illinois
26.629,-81.8792,Fort Myers,Florida
41.6699,-87.6415,Chicago,Illinois
37.5075,-121.967,Fremont,California
39.0148,-120.826,Foresthill,California
40.8168,-73.9388,New York,New York
38.2419,-85.7831,Louisville,Kentucky
41.7984,-87.6043,Chicago,Illinois
47.0388,-122.929,Olympia,Washington
41.4894,-81.6036,Cleveland,Ohio
43.0358,-83.6727,Flint,Michigan
39.4694,-95.7331,Holton,Kansas
39.1163,-84.5272,Cincinnati,Ohio
34.6397,-92.447,Bryant,Arkansas
39.2461,-76.6221,Baltimore,Maryland
41.7139,-88.3453,Montgomery,Illinois
33.5969,-112.038,Phoenix,Arizona
42.3081,-71.0651,Boston,Massachusetts
42.311,-71.0785,Boston,Massachusetts
30.4685,-91.1286,Baton Rouge,Louisiana
41.7802,-71.4657,Cranston,Rhode Island
28.4116,-81.6959,Clermont,Florida
33.6663,-95.5505,Paris,Texas
32.6781,-97.3321,Fort Worth,Texas
41.7542,-87.6514,Chicago,Illinois
41.6349,-87.5856,Dolton,Illinois
27.6388,-80.4408,Vero Beach South,Florida
40.6187,-73.954,Brooklyn,New York
41.2383,-111.956,Ogden,Utah
33.3265,-87.0668,McCalla,Alabama
38.7521,-90.315,Ferguson,Missouri
31.1803,-83.8055,Moultrie,Georgia
36.0836,-86.6594,Nashville,Tennessee
42.4564,-73.2568,Pittsfield,Massachusetts
39.9885,-75.1706,Philadelphia,Pennsylvania
28.5462,-81.6184,Winter Garden,Florida
30.4436,-84.4037,Tallahassee,Florida
39.6741,-86.247,Indianapolis,Indiana
40.0947,-76.1119,New Holland,Pennsylvania
39.2841,-76.6512,Baltimore,Maryland
39.3463,-76.6803,Baltimore,Maryland
42.0557,-87.6957,Evanston,Illinois
41.5008,-74.0178,Newburgh,New York
36.1776,-93.9617,Springdale,Arkansas
40.4795,-81.4414,New Philadelphia,Ohio
34.0204,-86.0502,Gadsden,Alabama
30.061,-89.9635,New Orleans,Louisiana
42.3096,-71.09,Boston,Massachusetts
33.4063,-82.0795,Hephzibah,Georgia
39.4182,-84.4716,Hamilton,Ohio
34.2536,-118.599,Los Angeles,California
34.5895,-86.9994,Decatur,Alabama
47.4941,-111.276,Great Falls,Montana
27.4603,-80.3603,Fort Pierce,Florida
44.2141,-88.585,Neenah,Wisconsin
42.9853,-71.4774,Manchester,New Hampshire
39.8573,-88.9377,Decatur,Illinois
40.6208,-74.0824,Staten Island,New York
39.2389,-76.6028,Baltimore,Maryland
36.1835,-86.6079,Nashville,Tennessee
47.2062,-122.479,Tacoma,Washington
37.7759,-122.222,Oakland,California
41.8201,-72.9222,Canton,Connecticut
40.8012,-73.9615,New York,New York
35.0521,-85.3096,Chattanooga,Tennessee
32.8121,-83.6486,Macon,Georgia
34.0704,-117.44,Fontana,California
41.5333,-90.5863,Davenport,Iowa
35.1374,-90.055,Memphis,Tennessee
36.4593,-92.7469,Peel,Arkansas
33.3396,-79.3062,Georgetown,South Carolina
39.8114,-86.006,Indianapolis,Indiana
41.7026,-87.5257,Chicago,Illinois
32.6988,-117.078,San Diego,California
29.9647,-90.0552,New Orleans,Louisiana
41.7783,-87.7484,Chicago,Illinois
41.7674,-89.6917,Rock Falls,Illinois
40.5918,-73.6664,Long Beach,New York
39.8453,-86.3932,Brownsburg,Indiana
38.5719,-121.48,Sacramento,California
42.2932,-71.8618,Worcester,Massachusetts
39.9141,-77.7939,Saint Thomas,Pennsylvania
42.0881,-71.0195,Brockton,Massachusetts
39.8157,-75.5495,Wilmington,Delaware
37.2603,-113.349,Leeds,Utah
36.0582,-95.7161,Broken Arrow,Oklahoma
43.1924,-76.8285,Wolcott,New York
30.5254,-91.1669,Baton Rouge,Louisiana
37.064,-76.4839,Newport News,Virginia
31.7772,-93.086,Natchitoches,Louisiana
25.6175,-80.4194,Miami,Florida
38.1794,-81.3356,Montgomery,West Virginia
40.6981,-73.9819,Brooklyn,New York
26.2087,-98.1793,Pharr,Texas
47.9129,-122.098,Snohomish,Washington
30.2178,-85.8613,Panama City Beach,Florida
41.713,-72.2191,Windham,Connecticut
29.9482,-90.0638,New Orleans,Louisiana
33.8371,-84.2482,Tucker,Georgia
29.5972,-95.7862,Richmond,Texas
33.6992,-84.3988,Atlanta,Georgia
39.9659,-75.2279,Philadelphia,Pennsylvania
35.4554,-81.8651,Bostic,North Carolina
38.6553,-90.2668,St. Louis,Missouri
30.3767,-92.0339,Arnaudville,Louisiana
41.2588,-95.8844,Council Bluffs,Iowa
41.8317,-81.0517,Madison,Ohio
44.7804,-69.9517,Anson,Maine
41.1464,-123.679,Hoopa,California
33.946,-118.296,Los Angeles,California
41.9077,-87.7695,Chicago,Illinois
34.0751,-81.0225,Columbia,South Carolina
42.2483,-121.803,Klamath Falls,Oregon
40.9628,-81.4235,Green,Ohio
39.3167,-76.5688,Baltimore,Maryland
41.5274,-81.6406,Cleveland,Ohio
28.4389,-82.5957,Spring Hill,Florida
36.133,-94.6212,Watts,Oklahoma
43.0869,-75.2191,Utica,New York
46.6875,-117.001,Moscow,Idaho
31.5493,-84.1613,Albany,Georgia
46.8878,-96.7934,Fargo,North Dakota
30.7729,-86.552,Crestview,Florida
28.9119,-81.92,Lady Lake,Florida
34.0183,-118.064,Pico Rivera,California
42.0187,-94.2078,Grand Junction,Iowa
35.0753,-78.9306,Fayetteville,North Carolina
37.099,-76.4942,Newport News,Virginia
33.8892,-117.757,Yorba Linda,California
39.2912,-76.6493,Baltimore,Maryland
40.1741,-105.11,Longmont,Colorado
38.9713,-92.3435,Columbia,Missouri
40.6802,-89.6291,Peoria,Illinois
37.4926,-77.4389,Richmond,Virginia
27.5559,-80.8528,Okeechobee,Florida
32.71,-88.6012,De Kalb,Mississippi
38.9269,-77.0535,Washington,District of Columbia
41.974,-87.6964,Chicago,Illinois
26.786,-80.0705,Riviera Beach,Florida
29.2086,-81.0346,Daytona Beach,Florida
43.5012,-111.991,Idaho Falls,Idaho
32.8521,-96.794,Dallas,Texas
